carat,cut,color,clarity,depth,table,price
1.06,Premium,G,VVS1,61.1,58,8170
1,Very Good,F,VVS2,63.2,56,8172
1.55,Very Good,H,SI2,62.5,61,8174
1,Premium,E,VS1,59.1,59,8176
1.54,Premium,G,SI1,63,59,8176
1.2,Premium,G,VS1,58.4,61,8177
1.5,Good,F,SI2,59.7,61,8181
1.02,Premium,D,VS1,60.3,58,8181
1.02,Premium,D,VS1,61.3,58,8181
1.62,Premium,J,SI1,62,60,8183
1.6,Premium,H,SI2,59.4,59,8184
1.5,Very Good,H,SI2,62.5,60,8184
1.11,Very Good,G,SI1,60.7,59,8184
1.5,Premium,E,SI2,61.7,58,8190
1.5,Premium,E,SI2,58,60,8190
1.5,Premium,I,SI1,58.6,62,8190
1.5,Premium,G,SI2,62,62,8190
1.5,Fair,E,SI2,59.9,68,8190
1.5,Good,G,SI2,64.3,57,8190
1.04,Very Good,D,VS1,62.3,59,8192
1.52,Very Good,F,SI2,62.3,59,8192
1.52,Very Good,H,SI2,62.7,57,8194
1.48,Very Good,I,VS2,63,58,8196
1.21,Premium,F,VS1,61.6,58,8196
1.01,Premium,D,VS1,61.8,54,8201
1.52,Premium,J,VVS2,58.3,62,8202
1.09,Premium,F,VS1,60.9,58,8204
1.51,Premium,J,VS1,61.4,57,8204
1.53,Premium,J,VS1,62.8,59,8205
1.53,Premium,J,VS1,60.1,59,8205
1.51,Good,I,VS1,65.8,57,8210
1.01,Very Good,F,VVS2,59.8,58,8212
1.41,Good,F,SI1,63.7,58,8212
1.22,Premium,G,VS2,61.8,58,8213
1.51,Very Good,I,SI1,63.5,57,8214
1.51,Very Good,I,SI1,62.8,59,8214
1,Very Good,F,VVS2,61.4,58,8216
1.52,Premium,J,VS1,61.2,59,8216
1.4,Fair,F,VS2,66.5,56,8216
1.52,Very Good,J,VS1,62.2,55,8217
1.06,Very Good,E,VS1,59.6,60,8219
1.12,Premium,G,VVS1,58.9,60,8219
1.51,Very Good,H,VS2,63.1,57,8219
1.73,Good,E,I1,63.6,59,8220
2.33,Premium,H,I1,60.7,58,8220
1.51,Very Good,I,VS2,63.1,56,8223
1.4,Premium,H,SI1,62.4,57,8223
1.4,Premium,H,SI1,62.2,58,8223
1.04,Very Good,G,IF,61.7,58,8225
1,Very Good,F,VVS2,61.1,55,8227
1.2,Very Good,F,VS2,61.1,58,8232
1.5,Premium,F,SI2,63,59,8232
1.11,Very Good,F,VS1,62.1,58,8233
1.27,Very Good,H,VS1,60.7,54,8235
0.9,Good,D,VVS1,62.9,58,8239
1.53,Very Good,I,SI1,63.1,57,8242
1.51,Good,I,SI1,62.5,57,8242
1.51,Good,H,SI2,61,56,8243
1.51,Good,I,SI1,63.7,61,8245
1.51,Good,F,SI2,63.8,59,8245
1,Very Good,G,VVS1,62.3,55,8246
1.5,Good,I,SI1,61.1,63,8254
1.17,Premium,F,VS2,60.2,58,8256
1.3,Premium,F,SI1,61.1,53,8256
1.35,Very Good,G,VS1,63.4,56,8256
2.04,Very Good,I,I1,59.3,61,8257
1.77,Very Good,J,SI2,63.4,60,8257
1.5,Good,I,SI1,63.1,54,8258
1.54,Premium,I,SI1,60.9,59,8258
1.52,Premium,J,VS1,62.4,59,8258
1.52,Premium,J,VS1,62,59,8258
1.51,Fair,H,SI1,65.8,62,8260
1.31,Very Good,H,VS2,60.4,58,8261
1.7,Premium,H,SI2,59.8,61,8263
1.72,Fair,D,SI2,64.6,58,8264
1.01,Very Good,F,VVS2,63,56,8265
1.01,Premium,D,VS1,62.4,58,8265
1.2,Premium,F,VS2,62.8,62,8266
1.4,Very Good,D,SI2,61.8,54,8268
1.53,Very Good,E,SI2,59.3,60,8270
1.51,Good,J,VS1,61.5,59,8271
1.5,Good,J,VVS2,63.3,57,8276
1.2,Premium,E,VS2,62,59,8279
1.52,Good,G,SI2,63,61,8280
1.25,Premium,G,VVS1,58.2,61,8281
1.7,Good,J,VS2,63.6,59,8282
1.41,Very Good,H,SI1,62.6,59,8283
0.4,Very Good,E,SI2,58.7,59,622
0.33,Very Good,G,VS2,61.5,59.4,623
0.27,Premium,H,VVS2,60.7,59,623
0.32,Very Good,H,VS1,58.9,63,624
0.32,Very Good,F,VS2,61.5,59.7,624
0.36,Very Good,I,SI1,63.1,57,624
0.36,Premium,I,SI1,60.4,60,624
0.37,Very Good,G,SI2,63.4,57,624
0.37,Very Good,G,SI2,63.3,55,624
0.37,Premium,F,SI2,60.2,60,624
0.37,Premium,F,SI2,60.7,57,624
0.33,Premium,H,VS2,58.8,62,624
0.32,Premium,E,SI1,62,60,624
0.28,Good,E,VS2,63.7,60,625
0.42,Very Good,D,SI2,58.6,58,625
1.01,Premium,D,VS1,60,58,8286
1.51,Fair,F,SI2,61.8,66,8287
1.51,Fair,I,VS2,64.6,58,8287
1.61,Very Good,E,SI2,61.9,57,8288
1.5,Very Good,E,SI2,62.2,58,8291
1.5,Very Good,I,SI1,63.1,59,8291
1.23,Premium,G,VS1,59.6,60,8293
1.21,Premium,G,VS2,60.3,60,8294
1.21,Premium,H,IF,62.2,58,8294
1.24,Very Good,G,VS1,62,55,8298
1.52,Premium,I,SI1,61.2,60,8299
1.52,Premium,G,SI2,60.9,57,8299
1.54,Very Good,H,SI2,62.3,56,8301
1.21,Premium,G,VS1,59.5,58,8305
1.51,Premium,D,SI2,61.4,56,8311
1.27,Very Good,D,SI1,62.5,58,8312
1.51,Good,I,SI1,63.7,58,8313
1.47,Premium,F,SI2,61.6,60,8314
1.14,Very Good,E,VS1,63.1,59,8315
1.5,Good,I,VS2,61.9,60,8316
1.5,Premium,G,SI2,60.7,58,8316
1.5,Premium,E,SI2,62.7,59,8316
1.02,Very Good,E,VS1,62.9,54,8317
1.56,Very Good,H,SI2,59.9,59,8317
1.01,Premium,F,VVS2,61.8,59,8319
1.06,Premium,G,VVS1,61.1,58,8319
1.72,Premium,J,SI1,61.7,58,8324
1.56,Premium,J,VS1,61.1,59,8324
1.11,Premium,E,VS1,61.2,58,8329
1.01,Very Good,F,VS2,62,60,8330
1.6,Premium,H,SI2,59.4,59,8333
1.5,Premium,H,SI2,62.5,60,8333
1,Premium,D,VS1,61.9,55,8333
1,Premium,D,VS1,62.2,55,8333
1.2,Very Good,F,VS2,62.6,56,8334
1.01,Good,D,VS1,64.1,55,8339
1.22,Very Good,G,VS2,62.3,58,8340
1.04,Premium,D,VS1,62.3,59,8341
1.52,Premium,F,SI2,62.3,59,8342
1.16,Premium,E,VS1,58.7,58,8346
1.5,Good,J,VS1,60.7,61,8347
1.01,Very Good,E,VS1,59.4,59,8348
1.15,Very Good,G,VVS2,58.4,59,8349
1.13,Premium,E,VS1,61.1,59,8353
1.51,Fair,I,SI1,68.3,57,8355
1.64,Very Good,F,SI2,63.2,57,8357
1.13,Very Good,E,VS2,61.9,61,8358
1,Good,E,VVS1,63.4,59,8359
1.07,Premium,D,VS1,62,60,8359
1.16,Very Good,G,VVS2,62.3,59,8361
1.81,Fair,J,SI1,56.2,62,8362
1.22,Premium,G,VS2,61.8,58,8362
1.74,Premium,J,VS2,61.9,62,8364
1.53,Premium,H,SI1,62.4,60,8365
1.71,Premium,I,SI2,59,60,8366
1.52,Premium,J,VS1,61.2,59,8366
1.52,Premium,D,SI2,58.6,62,8366
1.73,Good,E,I1,63.6,59,8370
1.51,Premium,J,VS1,62.1,58,8371
1.51,Very Good,H,SI2,60.8,56,8372
1.01,Very Good,G,VVS1,61.8,59,8373
1,Good,D,VVS2,60.2,62,8374
1.03,Very Good,F,VVS2,61.3,57,8375
1.22,Very Good,G,VS2,62.7,58,8377
1.6,Very Good,F,SI2,60.5,60,8377
1.2,Good,E,VS2,63.6,57,8380
1.23,Premium,G,VS1,62.8,56,8381
1.23,Premium,G,VS1,61.8,58,8381
1.75,Good,H,SI2,64.1,56,8385
1.2,Good,G,VS1,63.6,58,8387
1.51,Fair,F,SI1,65.8,56,8387
1.51,Premium,H,SI2,62.4,58,8388
1.5,Very Good,J,VVS2,63.3,56,8391
1.7,Premium,F,SI2,60.2,61,8397
1.5,Premium,F,SI1,60,60,8400
1,Premium,F,VVS2,61.2,60,8400
1.01,Very Good,E,VVS2,61.6,58,8401
1.21,Premium,G,VS2,62.8,59,8402
1.21,Very Good,F,VS2,62.9,54,8403
1.01,Very Good,E,VS1,60.4,60,8403
1.23,Very Good,H,VVS1,62.5,58,8405
1.12,Very Good,G,VVS1,60.9,57,8408
1.52,Very Good,H,SI2,62.8,58,8408
2.04,Premium,I,I1,59.3,61,8408
1.5,Very Good,I,SI1,63.1,54,8408
1.54,Premium,E,SI2,59.9,60,8408
1.18,Very Good,G,VS2,62.7,54.7,8411
1.01,Good,E,VVS2,63.9,58,8415
1.5,Very Good,J,VVS1,62.3,62,8415
1.06,Very Good,G,IF,61.2,57,8415
1.01,Premium,D,VS1,62.4,58,8416
1.22,Premium,F,VS2,59.8,59,8417
1.57,Very Good,G,SI2,61.1,61,8419
2.68,Premium,G,I1,58.6,60,8419
1.4,Premium,D,SI2,61.8,54,8419
1.37,Premium,H,VS1,60.9,59,8424
1.44,Premium,I,VS1,62.6,59,8426
1.52,Premium,J,VS1,62.2,59,8426
1.52,Premium,J,VVS2,58.3,62,8427
1.5,Very Good,J,VVS2,63.3,57,8427
1.12,Good,F,VVS2,57.9,57,8430
1.5,Very Good,F,SI2,62.3,60,8431
1.5,Premium,I,VS2,62.3,59,8431
1.23,Premium,G,VS2,62,59,8431
1.2,Very Good,F,VS2,61.1,59,8436
1.03,Very Good,D,VS1,60.5,60,8437
1.24,Very Good,H,VVS2,61.3,55,8438
1.59,Good,G,SI1,63.8,56,8441
1.2,Good,G,VS1,63.4,56,8442
1.2,Premium,G,VS1,60.2,60,8442
1.2,Very Good,G,VS1,60.2,60,8442
1.2,Good,G,VS1,62.8,59,8442
2.25,Very Good,J,SI2,60.6,63,8442
1.51,Very Good,H,SI2,60.2,59,8444
1.02,Premium,F,VVS2,61.5,60,8445
1.21,Premium,H,IF,62.2,58,8446
1,Premium,F,VVS2,59.9,60,8448
1.24,Premium,G,VS1,62,55,8449
1.2,Very Good,F,VS2,62.9,55,8454
1.09,Premium,G,VVS2,59.5,61,8454
1.53,Very Good,G,SI2,62.1,61,8455
1.21,Premium,G,VS1,59.5,58,8456
1.21,Premium,G,VS1,62.7,58,8456
1.8,Premium,I,SI2,61.8,59,8457
1.28,Premium,G,VS2,61.4,58,8458
1.51,Very Good,F,SI2,63.2,60,8462
1.27,Premium,D,SI1,62.5,58,8463
1.51,Good,I,SI1,63.7,58,8464
1.4,Premium,I,VVS2,62,58,8467
1.5,Good,J,VS1,64.1,55,8467
1,Very Good,F,VVS2,63.2,56,8467
2.5,Premium,H,I1,59.9,60,8467
1.03,Premium,D,VVS2,61.7,59,8469
1.56,Very Good,I,SI1,60.2,61,8470
1.01,Premium,F,VVS2,61.8,59,8470
1.5,Very Good,I,SI1,60.7,58,8475
1.56,Premium,J,VS1,61.1,59,8476
1.39,Premium,F,SI1,62.1,58,8476
1.52,Premium,I,SI1,61.9,58,8477
1.34,Premium,E,VS2,58.2,60,8480
1.23,Premium,F,VS2,62.9,58,8486
1.66,Premium,J,SI1,60.7,58,8487
1.02,Premium,G,IF,61.8,59,8489
1.5,Premium,H,SI2,62.3,60,8490
1.2,Very Good,G,VS2,63.2,56,8491
2.34,Premium,I,I1,61.5,60,8491
1.5,Good,E,SI2,64.5,58,8492
1.66,Good,J,VS2,64.4,54,8496
1.53,Premium,H,SI2,62.5,59,8499
1.15,Premium,G,VVS2,58.4,59,8501
1.21,Premium,G,VS2,61,58,8504
1.21,Very Good,F,VS2,61.6,58,8505
1.4,Premium,G,SI1,62.5,58,8511
1.52,Premium,G,SI1,62.2,58,8512
1.08,Very Good,D,VS1,60.5,58,8513
1.59,Very Good,J,VS1,60.1,60,8515
1.59,Very Good,J,VS1,60.7,59,8515
1.5,Good,D,SI2,62.4,61,8517
1.5,Very Good,D,SI2,63.3,57,8518
1.5,Good,D,SI2,63.8,58,8518
1.5,Premium,D,SI2,58.9,60,8518
1.16,Very Good,E,VS2,62.1,58,8520
1.52,Premium,I,SI1,61.2,60,8521
1.2,Good,D,VS2,62.4,60,8521
1.51,Premium,J,VS1,62.1,58,8524
1.51,Very Good,J,VS1,61.2,63,8524
1.51,Premium,J,VS1,61.8,61,8524
1.01,Very Good,F,VVS2,61.9,56,8525
1.59,Very Good,J,VS2,62.9,58.1,8526
1.03,Premium,F,VVS2,61.3,57,8527
1.11,Very Good,F,VS1,60.7,55,8528
1.01,Fair,E,VVS1,66.1,55,8529
1.6,Premium,F,SI2,60.5,60,8530
1.29,Premium,G,VS2,61.9,58,8530
1.01,Very Good,F,VVS2,61.8,55,8532
1.01,Premium,F,VVS2,62,58,8532
1.04,Premium,D,VS1,60.5,59,8532
1.22,Good,G,VS2,59.9,61,8533
1.54,Very Good,I,VS2,62,58,8537
1.05,Very Good,F,VVS2,61.3,59,8537
1.57,Very Good,J,VS2,62,58,8538
1.5,Very Good,E,SI2,62.8,57,8538
1.71,Premium,J,SI2,62.6,57,8540
1.51,Very Good,H,SI1,63.5,55,8541
1.35,Premium,H,VS1,62.3,58,8543
0.3,Very Good,H,SI1,61.3,61,421
0.32,Good,G,SI2,63.4,55,421
0.32,Premium,G,SI2,61.6,59,421
0.32,Very Good,I,SI1,59.9,61,421
0.32,Premium,I,SI1,61.1,59,421
0.3,Very Good,H,SI1,62.9,58,421
0.3,Very Good,H,SI1,60.8,61,421
0.3,Good,H,SI1,63.4,57,421
0.32,Premium,G,SI2,61,59,421
0.3,Good,H,SI1,63.9,55,421
0.3,Good,E,SI2,63.5,55,421
0.32,Very Good,I,SI1,61.6,61,421
0.32,Very Good,G,SI2,62.3,58,421
0.32,Very Good,G,SI2,62.4,59,421
0.32,Good,F,SI2,63.8,55,421
0.32,Premium,F,SI2,59.7,59,421
0.3,Very Good,E,SI2,61.9,58,421
0.3,Very Good,H,SI1,61.2,62,421
0.32,Very Good,J,VS1,60.6,59,421
0.3,Very Good,H,SI1,62.9,56,421
0.32,Very Good,G,SI2,63,56,421
0.3,Very Good,H,SI1,59.5,62,421
0.32,Premium,G,SI2,62.7,58,421
0.3,Very Good,E,SI2,61.6,61,421
0.3,Very Good,H,SI1,62.9,57,421
0.3,Very Good,E,SI2,61.7,61,421
0.3,Good,H,SI1,63.4,58,421
0.3,Premium,H,SI1,59.3,59,421
0.31,Premium,G,VS1,61.2,60,625
0.31,Very Good,G,VS1,62.9,58,625
0.31,Premium,F,VS2,61.2,58,625
0.31,Very Good,F,VS2,61.4,62,625
0.31,Very Good,F,VS2,62.9,59,625
0.31,Good,G,VS1,63.2,57,625
0.31,Very Good,F,VS2,62.9,58,625
0.31,Very Good,G,VS1,63,57,625
0.31,Premium,F,VS2,60.8,60,625
0.31,Good,G,VS1,63.8,57,625
1.27,Very Good,G,VS2,60.3,59,8549
1.27,Premium,G,VS2,61,60,8549
1.51,Very Good,J,VVS2,62.6,63,8550
1.51,Good,D,SI2,64.1,61,8550
1.45,Premium,H,VS1,60.6,60,8550
1,Very Good,F,VVS2,60,62,8553
1,Very Good,F,VVS2,62.9,55,8555
1.5,Good,I,VS2,63.3,62,8555
1.13,Very Good,D,VS2,62.9,58,8561
1.12,Premium,G,VVS1,60.9,57,8561
1.37,Premium,H,VS2,62.5,59,8562
1.2,Good,E,VS2,61.8,61,8563
1.12,Very Good,G,VVS2,62.6,59,8564
1.52,Premium,H,SI1,61.2,58,8566
1.5,Premium,J,VVS1,62.3,62,8568
1.01,Good,E,VVS2,63.9,58,8569
1.57,Premium,G,SI2,61.1,61,8572
1.41,Premium,G,SI1,62.1,59,8572
1.51,Premium,I,SI1,58.6,62,8574
1.51,Very Good,G,SI2,63.2,55,8574
1.25,Very Good,G,VS2,63.5,60,8575
1.22,Very Good,F,VS2,62.3,57,8575
1.22,Premium,F,VS2,62,58,8576
1.9,Fair,H,SI2,67.1,64,8576
1.2,Very Good,G,VS1,61,59,8577
1.37,Premium,H,VS1,60.9,59,8577
1.01,Premium,F,VVS2,59.3,60,8579
1.5,Very Good,G,SI2,60.7,61,8580
1.5,Good,I,SI1,64,60,8580
1.5,Premium,I,SI1,61.8,58,8580
1.5,Very Good,G,SI2,58.5,62,8580
1.25,Very Good,G,VS1,62.7,56,8580
1.52,Premium,J,VS1,62.2,59,8580
1.2,Premium,F,VS1,62.3,58,8580
1.51,Very Good,F,SI2,62.7,60,8581
1.22,Premium,G,VS1,62.2,59,8583
1.58,Premium,I,VS2,59.4,61,8583
1.64,Premium,I,SI2,61.3,58,8587
1.5,Very Good,I,SI1,60.4,61,8590
1.65,Premium,I,SI2,62,59,8590
1.1,Very Good,G,IF,60.5,55,8592
1.55,Premium,J,VS1,62.6,59,8593
1.55,Premium,H,VS1,60.8,60,8593
1.57,Premium,J,VS1,61.3,59,8595
1.2,Premium,G,VS1,61.4,60,8596
1.2,Premium,G,VS1,60.2,60,8596
1.2,Very Good,G,VS1,63.4,56,8596
1.29,Premium,D,SI1,62.7,55,8597
1.51,Premium,H,SI2,60.2,59,8598
1.2,Premium,E,VS2,62.2,59,8602
1.2,Premium,G,VS1,62.4,58,8602
1,Premium,F,VVS2,59.9,60,8602
1,Premium,F,VVS2,61.3,55,8602
1.2,Premium,G,VS1,62.8,58,8602
1.5,Premium,J,VVS2,61.8,60,8603
1.04,Premium,F,VVS2,62.1,56,8610
1.21,Premium,G,VS1,62.7,58,8616
1.02,Premium,F,VVS2,60.9,59,8616
1.58,Very Good,H,SI2,62.4,57,8620
1.01,Very Good,G,IF,62.8,57,8621
1.5,Very Good,J,VVS2,62.9,58,8622
1.03,Premium,D,VVS2,61.7,59,8623
1.4,Premium,H,SI1,60.5,60,8624
1.02,Very Good,G,IF,62.3,59,8624
1.4,Good,D,SI1,63.8,60,8624
1.02,Very Good,F,VVS2,59.4,59,8627
1.5,Fair,G,SI1,65.5,58,8627
1.29,Very Good,H,VS1,60.8,58,8629
1.03,Premium,E,VS1,62.8,58,8629
1.72,Very Good,I,SI2,63.4,57,8630
1.6,Premium,I,SI2,60.8,58,8630
1.51,Premium,H,VS2,58.7,61,8630
1.52,Premium,D,SI2,62.8,58,8631
1.52,Premium,I,SI1,61.9,58,8631
1.39,Premium,F,SI1,62.1,58,8631
1.22,Very Good,G,VS1,62.2,58,8633
1.12,Premium,D,VS1,62.1,57,8633
1.51,Very Good,G,SI2,60.5,54.6,8637
1.51,Very Good,I,SI1,62.2,60,8637
1.51,Very Good,G,SI2,62.8,56,8637
1.51,Very Good,I,SI1,62.7,61,8637
1.51,Very Good,I,SI1,62.6,60,8637
1,Very Good,E,VVS2,61,62,8638
2.02,Premium,J,SI2,63,58,8640
1.02,Premium,G,IF,61.8,59,8643
1.35,Very Good,H,VVS2,63.1,56,8644
1.55,Very Good,I,SI1,62,62,8644
1.28,Very Good,H,VS1,61.2,55,8645
1.5,Premium,H,SI2,62.3,60,8645
1.01,Good,F,VVS2,60.3,62,8647
1.5,Premium,D,SI2,61.9,58,8649
1.09,Very Good,G,IF,62.9,57,8650
1.54,Premium,J,VVS2,61.1,59,8652
1.74,Premium,H,SI1,61.6,59,8653
1.41,Premium,H,VS2,61.2,60,8654
1.43,Very Good,H,SI1,61.7,59,8654
1.53,Very Good,E,SI2,63.1,59,8654
1.04,Very Good,G,IF,60.7,58,8655
1.54,Very Good,I,VS2,62.2,58,8656
1.21,Premium,F,VS2,61.6,58,8660
1.5,Very Good,J,VS1,61.3,59,8662
1.5,Very Good,I,VS2,58.4,61,8662
1.5,Very Good,I,VS2,63,57,8662
1.47,Very Good,H,SI1,62.9,58,8663
1.7,Premium,I,SI1,58.6,59,8663
1.6,Fair,D,SI2,64.7,58,8666
1.01,Very Good,E,VS1,57.7,62,8668
1.5,Premium,H,SI1,61.6,58,8669
1.2,Premium,F,VS1,61.8,59,8669
1.37,Premium,H,VS1,62.9,58,8669
1.24,Good,G,VS2,61.3,57,8672
1.52,Fair,H,VS2,62.1,66,8674
1.26,Premium,F,VS2,62.8,58,8676
1.73,Premium,I,VS2,59.8,58,8680
1.51,Fair,G,SI1,65,59,8681
1.46,Premium,D,SI2,62,55,8683
1.29,Very Good,G,VS2,58.7,58,8684
1.41,Premium,H,VS2,62,58,8686
1.01,Premium,F,VVS2,62,58,8688
1.53,Premium,G,SI2,58.7,59,8688
1.01,Premium,F,VVS2,61.8,55,8688
1.19,Very Good,G,VVS2,61.8,59,8689
1.71,Very Good,J,SI1,62.9,58,8690
1.71,Premium,J,SI1,61.7,59,8690
1.74,Premium,J,SI2,59.7,57,8690
1.05,Premium,F,VVS2,61.3,59,8693
1.2,Premium,D,VS2,61.6,60,8693
1.52,Premium,I,SI1,60.5,60,8694
1.5,Very Good,F,SI2,63.1,63,8702
1.5,Good,I,VS2,57.8,60,8702
1.05,Premium,G,VVS2,59.5,61,8702
1.52,Very Good,I,SI1,62.6,60,8703
1.73,Good,J,SI1,65.6,55,8703
1.27,Premium,G,VS2,61,60,8705
1.51,Very Good,J,VVS2,62.6,63,8706
1.51,Good,D,SI2,64.1,61,8706
1.01,Very Good,F,VVS1,63.4,55,8706
1.13,Premium,G,VVS1,59.3,59,8709
1.21,Very Good,F,VS2,60.1,55,8711
2.5,Fair,G,I1,65.1,59,8711
1.2,Very Good,G,VVS2,62.4,56,8712
1.5,Very Good,J,VVS2,61.5,60,8712
1.71,Fair,F,SI2,64.9,57,8714
1.01,Fair,D,VVS2,65.4,57,8716
1.64,Premium,I,SI1,62.4,58,8716
1.36,Premium,H,VS2,61.9,58,8718
1.51,Good,I,VS2,62.9,57,8720
1.12,Premium,G,VVS2,62.6,59,8721
1.04,Premium,F,VVS2,59.2,58,8722
1.1,Very Good,G,VVS1,60.4,57,8724
1.74,Good,I,SI2,60.1,64,8731
1.22,Premium,F,VS2,62.3,57,8731
1.5,Good,I,VVS2,65.4,59,8732
1.22,Premium,F,VS2,62,58,8733
1.51,Very Good,J,VS2,59.7,59,8735
1.5,Good,I,SI1,64.3,55,8736
1.5,Good,J,VS1,63.3,57,8736
1.5,Good,I,SI1,63.8,59,8736
1.5,Premium,I,SI1,61.2,61,8736
1.5,Premium,I,SI1,62,62,8736
1.5,Very Good,F,VS2,63.4,61,8736
1,Premium,F,VVS1,62.6,58,8736
1.5,Premium,G,SI2,58.5,62,8736
1.5,Good,I,SI1,64,60,8736
1.5,Good,H,VS1,64.3,57,8736
1.5,Premium,G,SI2,60.7,61,8736
1.25,Premium,G,VS1,60,61,8736
2,Fair,I,SI2,69.1,56,8736
1.52,Premium,D,SI2,60.2,60,8737
1.22,Premium,G,VS1,62.2,59,8739
1.53,Premium,D,SI2,59.9,58,8739
1.45,Premium,G,VS1,60.5,60,8740
1.21,Good,G,VS1,63.6,56,8741
1.51,Good,D,SI2,61.5,61,8742
1.64,Premium,I,SI2,61.3,58,8743
1.02,Very Good,E,VVS2,60.3,58,8745
1.35,Premium,H,VS1,60.5,60,8747
1.04,Very Good,E,VVS2,62.4,58,8748
1.55,Premium,J,VS1,62.6,59,8749
1.5,Good,H,VS1,64.2,56,8749
1,Good,E,VVS2,63.5,55,8750
1.01,Good,E,VVS2,63.3,58,8752
1.51,Premium,H,SI1,61.5,58,8752
1.57,Premium,J,VS1,61.3,59,8752
1.51,Very Good,I,SI1,63,59,8758
1.41,Premium,G,SI1,59.5,59,8758
1.23,Premium,G,VS1,61.3,58,8759
1.5,Premium,J,VVS2,61.8,60,8760
0.31,Very Good,G,VS1,59.6,61,625
0.31,Premium,G,VS1,61.2,60,625
0.31,Good,F,VS2,63.4,56,625
0.31,Premium,G,VS1,62.1,58,625
0.31,Very Good,F,VS2,62.9,56,625
0.31,Very Good,G,VS1,62,59,625
0.31,Very Good,H,VVS2,61.4,58,625
0.31,Premium,F,VS2,62.3,59,625
0.31,Good,H,VVS2,63.6,56,625
0.31,Very Good,H,VVS2,62.8,57,625
0.31,Premium,F,VS2,62.3,60,625
0.31,Premium,G,VS1,59.5,59,625
0.31,Premium,F,VS2,62,60,625
0.31,Premium,H,VVS2,61.2,59,625
0.31,Good,F,VS2,63.4,56,625
0.31,Premium,F,VS2,62.4,58,625
0.31,Premium,G,VS1,62.1,58,625
0.31,Good,H,VVS2,63.7,55,625
0.31,Very Good,G,VS1,62.2,56,625
0.31,Very Good,F,VS2,62.8,57,625
0.31,Very Good,G,VS1,62.8,58,625
0.31,Premium,H,VVS2,62.4,59,625
0.31,Premium,H,VVS2,60.6,60,625
1.31,Premium,E,SI1,62.4,58,8767
1.02,Premium,G,VVS1,58,61,8768
1.2,Very Good,E,VS2,60.7,59,8769
1.51,Premium,J,VVS2,62.6,59,8770
1.51,Premium,J,VVS2,62.5,59,8770
1.51,Very Good,J,VVS2,62.9,58,8770
1.5,Premium,F,SI1,62.1,60,8770
1,Very Good,F,VVS2,62.3,57,8772
1.02,Premium,F,VVS2,60.9,59,8774
1.21,Premium,G,VS1,62.7,58,8774
1.58,Premium,H,SI2,62.4,57,8777
1.52,Good,I,VS2,63.3,61,8778
1.49,Fair,F,SI1,59.6,63,8779
1.22,Premium,G,VS1,61.3,58,8779
1.5,Good,I,VS2,60.5,60,8780
2.01,Good,I,SI2,63.8,57,8780
1.58,Very Good,I,SI1,63.1,55,8782
1.04,Very Good,F,VVS2,62.5,58,8785
1.12,Very Good,E,VS1,60.8,58,8788
1.51,Very Good,J,VVS2,60.6,58,8789
1.5,Very Good,H,SI1,61.5,62,8791
1.22,Very Good,G,IF,62,59,8793
1.64,Very Good,G,SI2,60.9,57,8794
1.52,Very Good,I,SI1,63.7,58,8794
1.51,Premium,G,SI2,62.8,56,8794
1.51,Fair,G,VS2,56,65,8794
1.51,Premium,I,SI1,62.2,60,8794
1.51,Premium,I,SI1,62.6,60,8794
1.51,Fair,G,SI2,65.5,55,8794
1.51,Good,F,VS2,64,59,8794
1.51,Premium,I,SI1,62.7,61,8794
1.22,Very Good,G,VS1,61.2,58,8795
1.2,Premium,F,VS2,62.1,54,8796
1.2,Premium,F,VS2,60.4,59,8796
1.1,Premium,D,VS2,58.2,57,8796
1.01,Very Good,E,VVS2,63.4,57,8797
1.53,Premium,G,SI2,61.3,59,8799
1.71,Fair,I,SI2,65.1,60,8800
2.74,Fair,J,I1,64.9,61,8807
1.6,Premium,I,SI1,60.3,59,8808
1.54,Very Good,G,SI2,61.5,61,8808
1.43,Premium,F,SI1,61.5,58,8809
1.23,Premium,G,VVS2,59.6,59,8810
1.52,Premium,E,SI2,62,62,8810
1.41,Premium,H,VS2,61.2,60,8812
1.04,Premium,G,IF,60.7,58,8813
1.48,Very Good,H,SI1,62.5,59,8815
1.73,Premium,F,SI2,63,60,8816
1.31,Premium,G,VS2,60.3,59,8818
1.52,Fair,H,SI1,61.2,60,8818
1.25,Premium,G,VS2,62.6,58,8820
1.5,Very Good,E,SI2,63.1,57,8820
1.5,Good,F,SI2,62.6,64,8820
1.75,Premium,F,SI2,58,59,8820
1.5,Premium,I,VS2,58.4,61,8820
1.5,Premium,I,VS2,62.3,58,8820
1.5,Premium,G,SI2,60.1,59,8820
1.5,Premium,I,VS2,62.9,58,8820
1.5,Good,E,SI1,64.1,56,8820
1.01,Premium,D,VS1,61.6,58,8823
1.52,Premium,H,VS2,61.1,61,8825
1.5,Very Good,E,SI2,62.7,56,8827
1.51,Premium,F,SI1,60.9,59,8828
1.2,Very Good,F,VS2,62.4,58,8829
1.59,Premium,H,SI1,61,58,8829
1.71,Good,J,VS2,62.8,58,8831
1.66,Very Good,H,SI1,63.3,59,8831
1.64,Premium,E,SI2,61.9,61,8835
1.51,Very Good,I,VS2,62.3,60,8836
1.51,Premium,E,SI1,63,58,8836
1.77,Premium,J,SI2,62,55,8840
1.7,Premium,I,VS1,61.5,58,8840
