carat,cut,color,clarity,depth,table,price
0.4,Very Good,G,SI1,62.7,59,702
0.32,Very Good,E,VS2,60.5,55,702
0.4,Very Good,G,SI1,62.8,60,702
0.4,Very Good,G,SI1,59.2,61,702
0.32,Very Good,E,VS2,62.8,54,702
0.4,Very Good,G,SI1,60,63,702
0.4,Very Good,G,SI1,61.1,61,702
0.4,Very Good,G,SI1,61.6,59,702
0.32,Very Good,E,VS2,62,54,702
0.39,Very Good,G,SI1,58.9,61,703
0.31,Very Good,E,VVS2,58.8,59,704
0.3,Very Good,F,VS1,59.8,59,704
0.3,Very Good,F,VS1,60.9,63,704
0.39,Very Good,F,SI1,60,57,704
0.4,Fair,H,VS2,65.1,59,704
0.38,Very Good,G,VS2,61.6,59,705
0.38,Very Good,H,VS1,61.3,54,705
0.29,Very Good,D,SI2,59.7,56,705
0.3,Very Good,G,VVS1,62.4,59,705
0.4,Very Good,E,VS2,62.5,56,705
0.41,Very Good,E,SI1,60.5,63,705
0.41,Very Good,E,SI1,59.3,61,705
0.41,Very Good,E,SI1,61.1,62,705
0.41,Very Good,F,SI1,63,56,705
0.41,Very Good,E,SI1,61.5,61,705
0.41,Very Good,E,SI1,62.8,57,705
0.41,Very Good,E,SI1,62.8,58,705
0.41,Very Good,E,SI1,61.8,60,705
0.35,Very Good,G,VS1,61.7,61,706
0.35,Very Good,H,VVS2,63,55,706
0.35,Very Good,G,VS1,62.9,58,706
0.23,Very Good,G,VVS2,58.1,59,438
0.27,Very Good,G,VS2,61.5,57,439
0.27,Very Good,G,VS1,61.9,56,439
0.27,Very Good,G,VS1,61,54,439
0.27,Very Good,G,VS1,61.9,56,439
0.26,Very Good,H,VVS2,59.8,61,440
0.27,Very Good,G,VVS2,61.9,57,442
0.31,Very Good,I,VS2,61.5,55,442
0.23,Very Good,E,VS1,61.3,56,442
0.3,Very Good,I,VS1,61.8,63,442
0.3,Very Good,I,VS1,61.6,61,442
0.27,Very Good,J,VVS2,60.8,57,443
0.35,Very Good,H,VVS2,62.5,58,706
0.35,Very Good,G,VS1,62.5,55,706
0.35,Very Good,F,VS2,61.1,62,706
0.35,Very Good,G,VS1,61.2,56,706
0.35,Very Good,G,VS1,60.7,61,706
0.28,Very Good,F,VVS2,62.6,55,707
0.28,Very Good,F,VVS2,61.6,56,707
0.28,Very Good,F,VVS2,61.1,57,707
0.28,Very Good,E,VVS2,61,57,707
0.31,Very Good,E,VVS2,60.5,56,707
0.28,Very Good,F,VVS1,61.5,56,707
0.28,Very Good,E,VVS1,62.1,57,707
0.3,Very Good,D,VS1,63.2,59,707
0.4,Very Good,F,SI1,61.5,60,707
0.4,Very Good,E,SI1,62.8,59,707
0.4,Very Good,E,SI1,62.9,58,707
0.4,Very Good,E,SI1,62.8,59,707
0.31,Very Good,H,VVS1,63,58,707
0.31,Very Good,G,VVS2,62.6,57,707
0.31,Very Good,G,VVS2,60,62,707
0.31,Very Good,H,VVS1,61.9,58,707
0.31,Very Good,G,VVS2,62.1,56,707
0.31,Very Good,G,VVS2,62.9,58,707
0.31,Very Good,G,VVS2,62.9,58,707
0.4,Very Good,D,SI1,60,56,708
0.36,Very Good,F,VS2,63.1,57,708
0.31,Very Good,D,VS1,63.7,58,709
0.39,Very Good,G,SI1,61.7,59.4,709
0.3,Very Good,I,VVS1,63.1,57,709
0.3,Very Good,D,SI1,63.3,55,709
0.3,Very Good,D,SI1,63.1,55,709
0.3,Very Good,D,SI1,63.4,56,709
0.3,Very Good,D,SI1,63.2,56,709
0.3,Very Good,D,SI1,63.3,59,709
0.31,Very Good,E,VVS2,61.5,55,710
0.31,Very Good,G,VVS1,63,56,710
0.3,Very Good,G,VVS1,63.2,55,710
0.38,Very Good,H,VS2,61.6,56,710
0.42,Very Good,F,SI2,61.5,59,710
0.3,Very Good,D,VS2,62.5,59,710
0.3,Very Good,D,VS2,62.9,58,710
0.3,Very Good,D,VS2,62.9,59,710
0.3,Very Good,D,VS2,62.9,56,710
0.3,Very Good,D,VS2,62.6,61,710
0.3,Very Good,D,VS2,62,59,710
0.3,Very Good,D,VS2,62.4,56,710
0.3,Very Good,D,VS2,62.9,61,710
0.3,Very Good,D,VS2,62.5,58,710
0.3,Very Good,D,VS2,62.8,57,710
0.3,Very Good,D,VS2,62.8,57,710
0.3,Very Good,D,VS2,62.8,59,710
0.3,Very Good,D,VS2,60.3,60,710
0.3,Very Good,E,VS1,61.9,60,710
0.3,Very Good,D,VS2,62,58,710
0.3,Very Good,D,VS2,62.2,58,710
0.31,Very Good,F,VVS2,61.6,56,711
0.4,Very Good,G,SI1,61,56,711
0.44,Very Good,F,SI2,61.9,59,711
0.39,Very Good,I,VS2,59.6,57,712
0.29,Very Good,G,VS2,61.5,58,712
0.42,Very Good,I,SI1,61,55.8,712
0.34,Very Good,G,VVS2,60.4,57,713
0.5,Fair,F,I1,63.8,58,713
0.37,Very Good,I,VVS2,60.9,58,714
0.34,Very Good,E,SI1,63.4,55,714
0.34,Very Good,E,SI1,63.3,57,714
0.34,Very Good,E,SI1,63.5,55,714
0.29,Very Good,H,VS1,62.2,56,444
0.27,Very Good,H,VVS2,61.2,58,445
0.26,Very Good,I,SI1,59.2,60,445
0.33,Very Good,I,SI1,61.4,58,445
0.33,Very Good,I,SI1,62.8,58,445
0.31,Very Good,H,SI1,62.4,60,446
0.31,Very Good,H,SI1,61.1,55,446
0.31,Very Good,H,SI1,61.4,55,446
0.31,Very Good,H,SI1,62.3,55,446
0.31,Very Good,H,SI1,61.1,57,446
0.38,Very Good,G,VS2,59.7,62,715
0.39,Very Good,F,VS2,62.1,59,716
0.43,Very Good,H,SI1,60.2,57,716
0.43,Very Good,E,SI2,62.7,55,716
0.43,Very Good,D,SI2,61.1,58,716
0.43,Very Good,H,SI1,61.5,58,716
0.35,Very Good,E,VS2,61.9,61,716
0.32,Very Good,F,VVS2,62,55,717
0.42,Very Good,F,SI1,63.1,56,717
0.4,Very Good,F,SI1,61.7,62,717
0.41,Very Good,D,SI1,63,57,717
0.41,Very Good,D,SI1,60.3,63,717
0.41,Very Good,D,SI1,63,56,717
0.39,Very Good,J,VVS1,61.8,56,718
0.39,Very Good,J,VVS1,62.5,58,718
0.39,Very Good,J,VVS1,62.8,58,718
0.3,Very Good,D,VVS2,59.3,57,719
0.47,Fair,F,SI2,67.6,57,719
0.41,Very Good,G,SI1,62.5,57,719
0.41,Very Good,G,SI1,62.7,55,719
0.41,Very Good,G,SI1,60.3,60,719
0.41,Very Good,G,SI1,62.9,56,719
0.32,Very Good,E,SI1,63.2,56,720
0.32,Very Good,H,VS1,63.1,57,720
0.32,Very Good,G,VS2,63.3,54,720
0.32,Very Good,G,VS2,63.1,57,720
0.32,Very Good,E,SI1,63.4,55,720
0.32,Very Good,E,SI1,63.1,56,720
0.32,Very Good,E,SI1,63.3,56,720
0.5,Very Good,E,I1,63.1,61,720
0.4,Very Good,D,SI1,63,57,720
0.4,Very Good,D,SI1,60.3,62,720
0.4,Very Good,D,SI1,63,57,720
0.4,Very Good,D,VS2,60.5,58,720
0.4,Very Good,D,SI1,62.5,61,720
0.32,Very Good,F,VVS2,63,56,721
0.31,Very Good,E,VVS2,64.2,55,721
0.27,Very Good,D,VVS1,62.3,54,721
0.35,Very Good,D,VS2,62.6,56,721
0.4,Fair,G,VS2,64.6,55,722
0.42,Very Good,F,SI1,60.6,61,722
0.42,Very Good,E,SI1,61.5,61,722
0.42,Very Good,E,SI1,59.8,61,722
0.42,Very Good,J,VS2,60.9,58,723
0.42,Very Good,D,SI1,60.2,58,723
0.33,Very Good,E,VS2,62.8,56,723
0.26,Very Good,F,VVS1,63.3,57,724
0.34,Very Good,F,VVS2,59.6,60,724
0.3,Very Good,G,VVS1,60.7,56,725
0.31,Very Good,E,VVS1,60.4,61,725
0.31,Very Good,E,VVS1,62.5,59,725
0.35,Very Good,G,VS1,59.2,60,725
0.34,Very Good,D,VS1,59.8,57,725
0.4,Very Good,E,SI1,63,57,725
0.3,Very Good,F,VS2,63.4,59,725
0.31,Very Good,H,SI1,59,57,446
0.31,Very Good,H,SI1,60.5,60,446
0.3,Very Good,D,SI2,61.2,60,447
0.3,Very Good,D,SI2,61.4,59,447
0.3,Very Good,D,SI2,62.4,59,447
0.3,Very Good,G,SI1,61,57,447
0.34,Very Good,I,SI1,59.2,61,447
0.34,Very Good,I,SI1,61.3,61,447
0.34,Very Good,F,SI2,60,62,447
0.34,Very Good,J,VS1,61.7,58,447
0.34,Very Good,F,SI2,63,58,447
0.3,Very Good,G,SI1,62.6,57,447
0.3,Very Good,G,SI1,59.8,57,447
0.3,Very Good,G,SI1,60.1,62,447
0.3,Very Good,D,SI2,63,55,447
0.3,Very Good,D,SI2,61,61,447
0.3,Very Good,G,VS1,63.3,56,725
0.3,Very Good,G,VS1,63.4,55,725
0.3,Very Good,G,VS1,63.5,58,725
0.41,Very Good,E,SI1,60.4,58,725
0.41,Very Good,E,SI1,61,61,725
0.36,Very Good,G,VS1,59.7,56,726
0.36,Very Good,G,VS1,62.9,57,726
0.36,Very Good,G,VS1,61.2,60,726
0.41,Very Good,D,SI2,63.8,57,727
0.5,Fair,G,I1,64.9,57,727
0.5,Fair,G,I1,65.2,56,727
0.33,Very Good,D,VS1,60.3,61,727
0.37,Very Good,E,VS2,64,55,728
0.42,Very Good,E,SI1,61.4,54,728
0.33,Very Good,D,SI1,63.1,55,728
0.33,Very Good,D,SI1,63.1,55,728
0.3,Very Good,D,VVS2,59,59,729
0.36,Very Good,I,VS1,63.3,56,729
0.36,Very Good,H,VS2,63.5,54,729
0.3,Fair,F,VS2,56.3,64,729
0.43,Very Good,G,SI2,61.3,56.2,729
0.45,Very Good,F,SI2,61.5,61,729
0.3,Very Good,F,VVS2,59.9,56,730
0.3,Very Good,F,VVS2,62.5,56,730
0.34,Very Good,F,VS2,61.5,58.2,730
0.34,Very Good,F,VS2,62.5,57.5,730
0.43,Very Good,I,VS1,60.9,55,730
0.32,Very Good,G,VVS2,62,55,730
0.34,Very Good,D,VS2,60,59,730
0.32,Very Good,G,VVS2,62.2,57,730
0.32,Very Good,H,VVS1,62.7,57,730
0.32,Very Good,G,VVS2,60.9,61,730
0.32,Very Good,H,VVS1,62.9,58,730
0.32,Very Good,H,VVS1,62.9,57,730
0.32,Very Good,G,VVS2,62.3,54,730
0.32,Very Good,G,VVS2,62.6,58,730
0.29,Very Good,F,VVS1,60.5,57,731
0.29,Very Good,F,VVS1,62.1,55,731
0.43,Very Good,J,VS2,60.9,59,731
0.45,Very Good,E,SI2,63.2,54,731
0.31,Very Good,D,SI1,63.4,58,732
0.31,Very Good,D,SI1,63.1,57,732
0.31,Very Good,D,SI1,63.5,58,732
0.31,Very Good,D,SI1,63.4,55,732
0.31,Very Good,D,SI1,63.5,57,732
0.31,Very Good,I,VVS1,63.1,59,732
0.31,Very Good,D,SI1,63.5,56,732
0.31,Very Good,D,SI1,63.5,56,732
0.31,Very Good,D,SI1,63.5,55,732
0.35,Very Good,H,VVS1,61.1,56,733
0.38,Very Good,D,SI1,58.9,61,733
0.38,Very Good,D,SI1,59.7,60,733
0.39,Very Good,G,VS2,59.8,61,734
0.39,Very Good,G,VS2,60.4,61,734
0.31,Very Good,D,VS2,62.9,55,734
0.31,Very Good,D,VS2,62.3,55,734
0.31,Very Good,D,VS2,61.8,57,734
0.3,Very Good,D,SI2,62.9,58,447
0.3,Very Good,G,SI1,61.6,59,447
0.3,Very Good,D,SI2,62.2,59,447
0.34,Very Good,I,SI1,61.8,57,447
0.34,Very Good,G,SI2,62.8,59,447
0.3,Very Good,G,SI1,62.8,56,447
0.3,Very Good,G,SI1,62.7,58,447
0.3,Very Good,D,SI2,61.8,58,447
0.34,Very Good,F,SI2,61.7,61,447
0.3,Very Good,G,SI1,58.8,60,447
0.3,Very Good,G,SI1,59.5,63,447
0.3,Very Good,G,SI1,59.7,60,447
0.34,Very Good,G,SI2,62.8,58,447
0.3,Very Good,G,SI1,61.4,57,447
0.3,Very Good,G,SI1,62.9,59,447
0.41,Very Good,G,SI1,60.4,58,735
0.41,Fair,I,VS1,65.3,58,735
0.42,Very Good,D,SI1,63,59,735
0.31,Very Good,D,VS1,62.3,56,736
0.29,Very Good,D,SI1,59.8,55,737
0.42,Very Good,G,SI1,62.9,54,737
0.4,Very Good,E,SI1,62,55,737
0.4,Very Good,I,VS1,63,56,737
0.4,Very Good,F,SI1,62.8,59,737
0.4,Very Good,F,SI1,62,56,737
0.3,Very Good,G,VVS1,59.8,62,737
0.4,Very Good,F,SI1,62.9,57,737
0.4,Very Good,F,SI1,62.7,57,737
0.4,Very Good,E,SI1,60.9,56,737
0.3,Very Good,G,VVS1,62.6,62,737
0.4,Very Good,F,SI1,62.2,57,737
0.4,Very Good,E,SI1,62.8,59,737
0.4,Very Good,I,VS1,62.9,59,737
0.4,Very Good,F,SI1,62.3,57,737
0.4,Very Good,E,SI1,61.3,61,737
0.42,Very Good,G,SI1,62.5,56,737
0.4,Very Good,H,VS2,59.1,61,737
0.3,Very Good,F,VVS2,62.4,58,737
0.42,Very Good,G,SI1,62.2,58,737
0.37,Very Good,E,VS1,63.7,56,738
0.35,Fair,E,VVS2,66.2,61,738
0.35,Fair,E,VVS2,66.2,58,738
0.41,Very Good,D,VS2,62.1,56,738
0.41,Very Good,D,SI1,59.2,62,738
0.33,Very Good,F,VVS2,61.1,56,739
0.34,Very Good,F,VS1,61.1,57,739
0.34,Very Good,G,VVS2,62.3,59,740
0.38,Very Good,E,VS2,61.2,56,740
0.31,Fair,F,VVS1,63.1,61,740
0.25,Very Good,E,VVS2,63.1,56,740
0.36,Very Good,F,VS2,61.3,59,741
0.4,Very Good,I,VS1,61.7,57,741
0.36,Very Good,G,VS1,61.8,56,741
0.33,Very Good,F,VS1,62.7,59,741
0.39,Very Good,G,VS1,61.7,62,741
0.3,Very Good,E,VVS2,62.5,56,742
0.36,Very Good,E,VVS2,60.2,59,742
0.33,Very Good,D,VS1,61.6,53,742
0.3,Very Good,D,VS1,62.2,58,742
0.3,Very Good,D,VS1,62.1,58,742
0.3,Very Good,E,VVS2,62.4,57,743
0.3,Very Good,G,IF,60.5,58,743
0.3,Fair,F,VVS2,65.5,61,743
0.33,Very Good,E,SI1,63.3,56,743
0.33,Very Good,E,SI1,63.4,55,743
0.42,Very Good,E,SI1,60,61,743
0.32,Very Good,E,VVS2,62.4,56,744
0.38,Very Good,E,VS2,60.4,58,744
0.34,Very Good,E,VS2,62.6,58,745
0.34,Very Good,E,VS2,62.8,58,745
0.34,Very Good,E,VS2,58.8,59,745
0.35,Very Good,H,VVS1,60.1,62,745
0.24,Very Good,H,VVS2,61.3,57,449
0.24,Very Good,H,VVS2,61.4,57,449
0.24,Very Good,H,VVS2,61.9,57,449
0.24,Very Good,H,VVS2,61.5,56,449
0.24,Very Good,G,VVS2,62,56,449
0.24,Very Good,G,VVS2,62,57,449
0.24,Very Good,G,VVS2,62,56,449
0.24,Very Good,H,VVS1,61.3,56,449
0.24,Very Good,H,VVS1,62.3,56,449
0.27,Very Good,E,VS2,58.6,57,449
0.24,Very Good,H,IF,61.3,56,449
0.23,Very Good,D,SI2,63.5,57,449
0.32,Very Good,H,SI1,61.9,59,449
0.32,Very Good,E,SI2,62.4,58,449
0.32,Very Good,H,SI1,61.9,58,449
0.32,Very Good,I,VS2,62.8,58,449
0.32,Very Good,I,VS2,63,56,449
0.4,Very Good,H,VS2,62.1,56,746
0.39,Very Good,J,VS2,63.3,56,746
0.37,Very Good,G,VS1,59.2,61,746
0.4,Very Good,D,VS2,62.3,58,746
0.38,Very Good,F,VS1,61.4,61,746
0.37,Very Good,F,VS2,61.2,60,746
0.37,Very Good,G,VS1,61.5,58,746
0.37,Very Good,F,VS2,61,58,746
0.37,Very Good,H,VVS2,62.2,59,746
0.32,Very Good,E,VVS1,59,61,748
0.35,Very Good,F,SI1,63.1,56,748
0.31,Very Good,E,VVS2,62.4,56,749
0.31,Very Good,G,VVS1,61.5,55,749
0.31,Very Good,F,VS2,63.5,55,749
0.31,Very Good,G,VS1,63.3,57,749
0.38,Very Good,I,VS1,62,55,750
0.42,Very Good,G,SI1,62,54,751
0.38,Very Good,I,VVS1,63.5,57,752
0.38,Very Good,F,VS2,59.7,57,752
0.33,Very Good,G,VVS2,61.2,57,752
0.33,Very Good,G,VVS2,60.9,57,752
0.33,Very Good,G,VVS2,61.9,58,752
0.33,Very Good,G,VVS2,60.9,59,752
0.3,Very Good,D,VVS2,62.9,56,752
0.31,Very Good,E,VVS1,60.3,57,752
0.33,Very Good,G,VVS2,60,63,752
0.33,Very Good,G,VVS2,63,57,752
0.33,Very Good,G,VVS2,62.8,57,752
0.36,Very Good,G,VVS2,61.7,56,753
0.36,Very Good,H,VVS1,62,55,753
0.3,Very Good,G,VVS1,62.5,56,753
0.41,Very Good,E,SI1,59.3,59,753
0.42,Very Good,F,SI1,60.6,58,753
0.41,Very Good,J,VVS2,63.1,60,754
0.31,Very Good,F,VVS2,62,56,754
0.31,Very Good,F,VVS2,62,55,754
0.3,Very Good,D,VVS2,63,56,754
0.3,Very Good,D,VVS2,63.2,55,754
0.42,Very Good,H,SI1,61.1,57,754
0.43,Very Good,G,SI1,60.4,58,754
0.43,Very Good,G,SI1,62.3,59,754
0.43,Very Good,G,SI1,62.7,56,754
0.43,Very Good,G,SI1,62.9,55,754
0.31,Very Good,H,VVS1,58.5,59,755
0.42,Very Good,H,VS2,62.1,54,755
0.3,Very Good,E,VS1,61.7,56,755
0.38,Very Good,G,SI1,61.8,53.7,755
0.41,Very Good,E,SI1,62.9,57,755
0.41,Very Good,E,SI1,62.9,57,755
0.41,Very Good,E,SI1,62.9,56,755
0.38,Very Good,G,SI1,62.1,54,755
0.38,Very Good,G,SI1,62,54.8,755
0.41,Very Good,F,SI1,62.6,55,755
0.41,Very Good,E,SI1,62.8,59,755
0.41,Very Good,F,SI1,62.9,56,755
0.41,Very Good,E,SI1,62.4,55,755
0.41,Very Good,F,SI1,62.8,57,755
0.41,Very Good,E,SI1,61.4,56,755
0.41,Very Good,E,SI1,60.5,61,755
0.4,Very Good,F,SI1,62.1,60,756
0.32,Very Good,D,SI1,63.3,57,756
0.4,Very Good,J,VS1,63.5,56,756
0.32,Very Good,D,SI1,63.1,57,756
0.32,Very Good,D,SI1,63.3,57,756
0.32,Very Good,D,SI1,63.2,54,756
0.32,Very Good,D,SI1,63.1,56,756
0.32,Very Good,D,SI1,63.5,55,756
0.45,Fair,G,SI1,68.6,57,756
0.42,Very Good,D,SI1,63,55,756
0.42,Very Good,D,SI1,61.5,58,756
0.42,Very Good,D,SI1,60.2,57,756
0.42,Very Good,D,SI1,63,57,756
0.31,Fair,F,VVS2,56.9,59,757
0.37,Very Good,E,VS2,60.6,58,757
0.32,Very Good,I,VS2,61.1,57,449
0.32,Very Good,H,SI1,62.2,56,449
0.32,Very Good,I,VS2,63,55,449
0.32,Very Good,I,VS2,62.9,57,449
0.32,Very Good,E,SI2,62.7,57,449
0.32,Very Good,I,VS2,63,57,449
0.28,Very Good,H,VVS2,62.4,54,450
0.32,Very Good,D,VS2,62.5,57,758
0.32,Very Good,D,VS2,62,57,758
0.32,Very Good,D,VS2,61.8,57,758
0.3,Very Good,E,VVS2,62.4,57,759
0.36,Very Good,D,VS2,64,56,759
0.37,Very Good,D,VS2,60,57,760
0.35,Very Good,F,VS1,61.9,56,760
0.43,Very Good,D,SI1,62.9,56,760
0.27,Very Good,E,IF,59.7,56,760
0.4,Very Good,G,VS1,60.4,57,760
0.42,Very Good,H,SI1,58.6,61,761
0.31,Very Good,G,VVS1,62.8,57,761
0.31,Very Good,G,VVS1,59.8,62,761
0.31,Very Good,E,VVS1,59.9,62,763
0.31,Very Good,E,VVS1,61.2,61,763
0.35,Very Good,D,VS1,60.9,58,763
0.38,Very Good,G,VS1,62,57,764
0.45,Very Good,G,SI2,59.7,61,764
0.47,Very Good,J,SI1,62.4,58,764
0.43,Very Good,E,SI2,59,60,765
0.4,Very Good,I,SI1,63.2,54,765
0.4,Very Good,G,SI2,63.4,59,765
0.4,Very Good,I,SI1,63.2,55,765
0.4,Very Good,G,SI2,63.1,59,765
0.4,Very Good,G,SI2,63.2,56,765
0.34,Very Good,I,VVS2,63.1,56,765
0.34,Very Good,H,VS1,63.1,57,765
0.34,Very Good,G,VS2,63.1,57,765
0.34,Very Good,E,SI1,63.2,55,765
0.34,Very Good,E,SI1,63.3,56,765
0.31,Very Good,E,VVS2,61.1,55,766
0.38,Very Good,G,VS2,60.4,57,766
0.38,Very Good,G,VS2,59.9,58,766
0.38,Very Good,G,VS2,60.1,61,766
0.38,Very Good,G,VS2,60.8,61,766
0.38,Very Good,G,VS2,59.2,60,766
0.39,Very Good,J,VVS1,57.8,59,767
0.31,Very Good,F,VVS1,60.7,58,767
0.35,Very Good,E,VS2,62.1,59,767
0.35,Very Good,E,VS2,58.9,59,767
0.2,Very Good,E,VS2,63.4,59,367
0.3,Very Good,J,VS2,61.6,61,368
0.23,Very Good,G,VS2,62.8,53,369
0.23,Very Good,H,IF,63.9,55,369
0.23,Fair,G,VVS2,61.4,66,369
0.24,Very Good,F,SI1,61.6,57,370
0.27,Fair,E,VS1,66.4,58,371
0.24,Very Good,D,VS2,61.4,60,373
0.23,Very Good,E,VS2,62.5,59,373
0.24,Very Good,F,VS1,62.5,55,373
0.3,Very Good,I,SI2,63.3,56,450
0.3,Very Good,J,SI1,63.4,54,450
0.25,Very Good,H,VVS1,60.1,62,450
0.25,Very Good,G,VVS1,63.7,54,451
0.28,Very Good,E,VS1,59,60,452
0.28,Very Good,E,VS1,61.4,60,452
0.41,Very Good,F,SI1,61.9,55,769
0.26,Very Good,E,VVS2,63.1,59,769
0.33,Very Good,E,VVS1,63.2,53,770
0.4,Very Good,H,VS1,61.8,53,770
0.4,Very Good,E,VS2,59.4,58,770
0.42,Very Good,I,VVS2,61.7,55,771
0.35,Very Good,D,VS1,63,57,771
0.3,Fair,D,VVS2,65.2,59,772
0.4,Very Good,J,VVS1,61.2,55,772
0.32,Very Good,G,VVS1,61.4,55,772
0.32,Very Good,G,VVS1,60.6,56,772
0.4,Very Good,G,VS2,61.9,59,772
0.33,Very Good,E,VS2,59.8,59,772
0.33,Very Good,F,VS1,59.1,60,772
0.35,Very Good,D,SI1,63.3,56,772
0.4,Very Good,D,SI1,61.4,56,772
0.44,Very Good,G,SI1,61.6,61,772
0.32,Very Good,F,VS2,63.3,57,773
0.42,Very Good,H,VS2,62.9,56,773
0.42,Very Good,E,SI1,62.8,59,773
0.42,Very Good,E,SI1,62.5,55,773
0.42,Very Good,F,SI1,62.7,55,773
0.42,Very Good,F,SI1,62.9,57,773
0.42,Very Good,H,VS2,62.1,57,773
0.42,Very Good,E,SI1,62.3,58,773
0.42,Very Good,E,SI1,62.7,57,773
0.43,Very Good,J,VVS2,63.6,56,774
0.37,Very Good,G,VVS2,59.9,55,774
0.37,Very Good,H,VVS1,61.9,55,774
0.43,Very Good,G,SI1,58.9,60,774
0.3,Very Good,G,IF,61.4,58,774
0.43,Very Good,D,SI1,61,57,774
0.38,Very Good,G,VS2,62.5,56,775
0.34,Very Good,G,VVS2,61.2,59,775
0.34,Very Good,H,VVS1,62.9,57,775
0.34,Very Good,E,VVS2,62.7,59,775
0.34,Very Good,G,VVS2,61.4,59,775
0.34,Very Good,G,VVS2,61.7,56,775
0.41,Very Good,J,VVS1,60.1,58,775
0.3,Very Good,H,VVS2,63.1,60,776
0.3,Very Good,H,VVS2,63.5,55,776
0.3,Very Good,H,VVS2,63.4,57,776
0.3,Very Good,G,VS1,63.3,56,776
0.3,Very Good,G,VS1,63.1,59,776
0.3,Very Good,G,VS1,63.1,56,776
0.3,Very Good,G,VS1,63.1,58,776
0.3,Very Good,G,VS1,63.4,58,776
0.28,Very Good,D,VS1,62.2,61,452
0.26,Very Good,E,VS2,62.1,56,452
0.26,Very Good,E,VS2,60.4,58,452
0.3,Very Good,I,VS2,60.5,55,453
0.26,Very Good,E,VS2,59.2,58,453
0.26,Very Good,E,VS2,63.2,56,453
0.26,Very Good,F,VS2,58.7,59,453
0.26,Very Good,F,VS2,59,59,453
0.26,Very Good,F,VS2,62.4,58,453
0.26,Very Good,F,VS2,62.9,59,453
0.26,Very Good,F,VS1,59.5,58,453
0.3,Fair,F,VS2,65.4,55,776
0.28,Very Good,D,VVS2,62.2,52,777
0.42,Very Good,I,VS1,62.1,57,777
0.31,Very Good,F,VVS1,59.2,62,777
0.32,Very Good,F,VVS2,62.5,55,778
0.32,Very Good,F,VVS2,62.3,57,778
0.31,Very Good,G,VVS1,58.8,59,778
0.33,Very Good,D,VS2,60,62,778
0.41,Very Good,H,SI1,58.1,61,778
0.31,Very Good,H,IF,61.3,55,778
0.31,Very Good,F,VVS1,59.4,57,779
0.37,Very Good,E,VVS2,61.2,55,779
0.41,Very Good,D,VS2,62.8,58,779
0.36,Very Good,D,VS2,62.4,58,780
0.36,Very Good,F,VS1,61.3,54,781
0.33,Very Good,D,VS2,62.8,54,781
0.33,Very Good,E,VS1,61.6,56,781
0.4,Very Good,I,VVS2,63.7,58,782
0.3,Very Good,F,VVS1,61.8,55,783
0.39,Very Good,H,VVS2,62.4,57,784
0.37,Very Good,E,VS1,63.5,59,784
0.34,Very Good,E,VS1,62.3,53,784
0.42,Very Good,D,SI1,62.3,58,784
0.41,Very Good,J,VS2,63.4,56,784
0.41,Very Good,G,SI2,63.4,58,784
0.44,Very Good,G,SI1,60.3,58,786
0.32,Very Good,F,VVS2,61.8,60,786
0.4,Very Good,F,VS1,62.2,55,786
0.28,Very Good,F,IF,59.8,56,787
0.33,Very Good,H,IF,62.9,58,787
0.33,Very Good,H,IF,61.7,59,787
0.39,Very Good,G,VS2,62.4,56,787
0.39,Very Good,H,VS1,61.7,57,787
0.39,Very Good,I,VVS2,63,56,787
0.39,Very Good,G,VS2,60.4,61,787
0.41,Very Good,H,VS1,61.5,55,788
0.42,Very Good,F,SI1,62.3,56,788
0.35,Very Good,H,VS1,60.8,63,788
0.36,Very Good,E,VS2,61.3,60,789
0.36,Very Good,E,VS2,62.1,59,789
0.3,Very Good,G,VVS1,62.8,58,789
0.3,Very Good,E,VVS2,61.4,60,789
0.3,Very Good,G,VVS1,62.7,59,789
0.3,Very Good,G,VVS1,62.9,57,789
0.3,Very Good,E,VVS2,60.8,60,789
0.36,Very Good,E,VS2,62.3,58,789
0.3,Very Good,E,VVS2,61.3,59,789
0.26,Very Good,F,VS1,61.7,58,453
0.26,Very Good,F,VS1,60.5,59,453
0.26,Very Good,E,VS1,63,59,453
0.26,Very Good,E,VS1,60.7,59,453
0.25,Very Good,I,VVS2,61.6,56,455
0.36,Very Good,E,VS2,62.8,56,789
0.3,Very Good,G,VVS1,62.1,61,789
0.36,Very Good,E,VS2,59.8,62,789
0.3,Very Good,G,VVS1,62.4,57,789
0.36,Very Good,E,VS2,60.3,62,789
0.3,Very Good,H,IF,62.9,58,789
0.3,Very Good,G,VVS1,61.9,59,789
0.3,Very Good,G,VVS1,62.1,56,789
0.3,Very Good,E,VVS2,61.4,58,789
0.3,Very Good,G,VVS1,60.6,61,789
0.3,Very Good,E,VVS2,61.9,59,789
0.36,Very Good,E,VS2,62.8,55,789
0.3,Very Good,F,VVS1,61,57,790
0.39,Very Good,G,VS1,60.3,59,790
0.35,Very Good,E,VS1,59.7,59,790
0.3,Fair,G,VVS1,58.6,66,790
0.39,Very Good,J,VS1,63.5,58,790
0.39,Very Good,J,VS1,63.1,56,790
0.42,Very Good,F,VS2,60.1,61,790
0.32,Very Good,D,VVS2,60.1,58,791
0.42,Very Good,I,VS1,60.4,60,791
0.4,Very Good,E,VS2,63.8,55,791
0.4,Very Good,E,VS2,60.4,63,791
